student_id,age,gender,socioeconomic_status,attendance_rate,avg_grade,assignment_submission_rate,lms_logins_per_week,participation_score,disciplinary_incidents,financial_aid,first_generation,distance_from_school_km,previous_failures,dropout
STU-04074,17,Male,Low,91.97,70.46,0.881,10,4.95,0,0,0,2.12,0,0
STU-04075,18,Male,Low,85.6,60.41,0.702,14,3.6,2,1,1,3.07,2,0
STU-04076,18,Female,Medium,83.39,86.87,0.826,9,3.39,3,1,1,2.63,2,0
STU-04077,22,Male,Medium,85.04,72.77,0.609,11,7.81,0,0,0,4.06,1,0
STU-04078,22,Male,Medium,97.66,88.82,0.765,12,4.85,0,1,0,4.58,1,0
STU-04079,20,Female,Low,60.8,58.92,0.706,8,5.09,2,0,1,1.4,0,0
STU-04080,19,Female,Medium,90.0,90.67,0.677,10,6.01,2,0,1,7.02,0,0
STU-04081,22,Female,Medium,73.79,60.45,0.894,9,2.97,2,1,0,9.38,1,0
STU-04082,18,Female,Low,89.08,86.6,0.829,9,4.73,2,1,1,2.76,0,0
STU-04083,21,Female,Medium,75.25,80.06,0.611,7,4.23,2,0,0,7.51,2,0
STU-04084,21,Female,Medium,89.78,60.15,0.625,9,5.39,0,1,0,3.39,2,0
STU-04085,20,Female,Medium,64.97,61.02,0.514,6,3.83,1,1,0,14.49,3,0
STU-04086,21,Female,High,64.63,77.98,0.708,7,6.43,1,1,0,8.98,3,0
STU-04087,21,Female,Medium,80.76,90.14,0.683,9,5.89,2,1,0,16.23,1,0
STU-04088,22,Male,Medium,97.79,89.09,0.826,11,6.76,0,0,0,18.87,3,0
STU-04089,18,Male,Low,85.9,69.47,0.429,9,5.39,3,1,1,1.04,1,0
STU-04090,22,Female,Low,85.82,63.71,0.562,9,6.35,0,1,0,6.97,1,0
STU-04091,23,Male,Low,89.46,80.81,0.683,8,4.14,0,1,0,15.38,2,0
STU-04092,21,Male,Medium,77.63,68.0,0.611,9,2.04,2,0,1,13.06,2,0
STU-04093,22,Female,High,89.97,76.1,0.65,11,4.08,1,0,0,3.93,0,0
STU-04094,20,Female,Low,73.62,65.3,0.652,8,2.28,1,1,1,4.83,0,0
STU-04095,22,Female,Low,76.55,77.76,0.863,8,3.63,5,1,1,6.68,1,0
STU-04096,21,Male,Medium,79.91,91.42,0.918,9,5.47,0,0,0,16.66,1,0
STU-04097,18,Female,Medium,76.0,81.75,0.947,9,4.47,1,1,0,13.05,2,0
STU-04098,22,Female,Medium,81.27,74.11,0.665,11,5.49,0,0,0,17.99,2,0
STU-04099,17,Male,Medium,79.2,64.02,0.676,10,4.95,0,1,0,14.65,2,0
STU-04100,21,Non-binary,High,75.47,79.65,0.816,9,5.32,1,1,0,7.0,5,0
STU-04101,20,Female,Low,78.45,86.51,0.97,13,3.66,1,1,1,24.06,1,0
STU-04102,20,Male,Medium,83.71,85.22,0.733,9,3.68,4,1,0,2.29,3,0
STU-04103,21,Male,Medium,69.9,70.63,0.789,11,1.8,1,1,0,6.12,1,0
STU-04104,19,Male,Medium,86.59,71.67,0.6,11,5.41,2,0,0,6.39,1,0
STU-04105,22,Male,High,77.82,77.56,0.686,11,7.19,2,1,0,14.27,1,0
STU-04106,21,Male,Low,82.18,83.19,0.76,10,5.18,1,1,0,4.98,0,0
STU-04107,19,Female,Medium,74.68,73.17,0.771,9,5.0,1,0,0,21.12,1,0
STU-04108,23,Female,Medium,93.56,78.87,0.635,10,4.3,0,0,0,10.51,1,0
STU-04109,21,Male,High,93.77,74.89,0.617,11,4.69,2,1,1,5.52,0,0
STU-04110,22,Female,Medium,70.46,94.71,0.826,7,6.4,1,1,0,2.99,1,0
STU-04111,23,Non-binary,Medium,87.77,68.22,0.679,9,5.05,2,1,0,0.83,2,0
STU-04112,23,Female,High,99.16,74.51,0.616,13,6.13,1,1,0,0.96,4,0
STU-04113,22,Male,Medium,71.57,70.99,0.729,10,6.17,1,0,0,6.26,3,0
STU-04114,20,Female,Medium,72.44,67.75,0.626,10,5.6,1,0,0,29.56,1,0
STU-04115,17,Female,Medium,90.09,88.47,0.928,8,5.87,0,0,0,10.25,0,0
STU-04116,21,Male,Low,65.62,74.27,0.733,8,4.25,0,1,0,12.18,2,0
STU-04117,23,Female,Medium,73.45,58.11,0.796,10,4.11,1,1,0,3.79,2,0
STU-04118,21,Male,High,72.09,63.8,0.649,8,4.82,1,0,0,3.93,1,0
STU-04119,17,Male,Medium,90.22,69.55,0.539,7,4.0,0,0,0,1.23,2,0
STU-04120,22,Male,Medium,74.38,78.55,0.738,10,5.0,1,0,0,14.82,1,1
STU-04121,22,Male,High,80.12,79.49,0.774,11,6.34,1,0,0,0.77,3,0
STU-04122,20,Non-binary,Medium,73.77,66.69,0.551,8,1.52,2,0,0,7.92,1,0
STU-04123,23,Male,High,95.88,84.94,1.0,12,3.71,2,0,0,6.76,0,0
STU-04124,22,Female,Medium,72.55,58.56,0.552,12,3.77,0,0,0,7.11,0,0
STU-04125,19,Male,High,67.77,61.85,0.54,11,4.52,0,0,0,16.75,2,1
STU-04126,23,Male,Low,64.09,49.96,0.536,7,3.8,1,1,0,7.56,3,0
STU-04127,18,Female,Medium,89.63,79.48,0.662,7,3.26,0,1,0,3.63,1,0
STU-04128,20,Male,Medium,90.42,79.82,0.89,11,6.98,0,0,0,13.12,0,0
STU-04129,20,Female,Medium,95.73,71.11,0.79,14,8.31,0,0,0,14.41,0,0
STU-04130,19,Male,High,69.38,74.26,0.741,11,3.08,1,0,1,3.92,2,0
STU-04131,21,Female,Medium,79.46,83.71,0.879,10,4.17,0,0,0,3.32,1,0
STU-04132,23,Male,Medium,100.0,72.7,0.652,13,5.42,1,0,0,4.98,1,0
STU-04133,23,Female,Medium,78.67,69.5,0.504,10,3.78,2,0,1,4.55,0,0
STU-04134,22,Male,Medium,75.8,76.52,0.706,5,6.16,0,1,0,10.39,2,0
STU-04135,17,Female,Medium,81.77,74.19,0.665,11,5.0,2,1,0,5.28,2,0
STU-04136,18,Male,Low,85.83,59.68,0.355,9,3.39,0,1,0,8.1,0,0
STU-04137,21,Male,Medium,87.65,72.66,0.585,8,3.79,2,0,0,28.88,3,0
STU-04138,20,Male,High,76.49,68.73,0.53,9,1.8,1,0,0,6.27,1,0
STU-04139,19,Female,Medium,75.56,69.57,0.558,9,5.9,0,0,1,4.75,2,0
STU-04140,25,Female,Medium,78.74,71.52,0.862,8,5.98,0,0,0,17.46,1,0
STU-04141,21,Female,Medium,73.97,86.17,0.891,9,4.85,1,1,0,30.29,1,1
STU-04142,22,Male,Medium,68.42,65.76,0.768,8,4.49,4,0,0,18.48,0,0
STU-04143,23,Female,Low,99.89,62.97,0.689,12,5.35,3,1,1,6.63,1,0
STU-04144,21,Male,Medium,77.52,73.12,0.846,9,2.52,1,0,0,12.88,1,0
STU-04145,26,Female,Medium,78.15,89.99,0.866,6,3.1,2,0,1,20.12,0,0
STU-04146,19,Male,Low,76.49,67.24,0.847,8,4.67,2,1,0,4.64,0,0
STU-04147,19,Female,Low,79.11,65.79,0.504,7,3.66,3,1,0,8.33,2,0
STU-04148,19,Female,Medium,86.78,73.6,0.712,7,4.97,2,0,0,4.19,0,0
STU-04149,24,Female,Medium,76.88,77.75,0.633,11,6.66,1,0,0,2.64,0,0
STU-04150,22,Female,Medium,94.53,77.28,0.901,12,5.54,1,0,0,11.44,0,0
STU-04151,19,Female,Low,86.58,58.6,0.64,7,3.68,1,0,0,6.09,3,0
STU-04152,19,Female,Medium,79.9,66.63,0.802,7,5.04,1,0,0,3.19,4,0
STU-04153,23,Male,Medium,74.67,70.2,0.522,8,1.87,0,0,0,3.2,2,0
STU-04154,21,Non-binary,Medium,93.93,85.44,0.751,8,5.65,1,1,0,14.13,1,0
STU-04155,23,Female,Medium,80.22,67.68,0.454,8,2.85,0,1,0,11.47,2,0
STU-04156,20,Male,Low,66.33,61.08,0.654,8,4.19,1,1,0,11.96,1,1
STU-04157,22,Female,High,94.48,82.55,0.746,11,5.19,1,0,1,4.64,1,0
STU-04158,21,Female,Low,72.01,58.99,0.684,9,4.03,3,1,1,16.94,3,1
STU-04159,19,Female,Medium,91.55,78.03,0.762,8,6.24,0,0,0,15.01,2,0
STU-04160,20,Female,Low,52.34,62.0,0.363,7,3.35,1,0,1,17.66,2,0
STU-04161,18,Female,Medium,77.94,60.55,0.407,10,6.46,3,0,0,2.62,1,0
STU-04162,22,Male,Low,92.76,79.79,0.784,6,6.45,4,1,1,9.94,1,0
STU-04163,22,Male,High,83.31,65.83,0.708,10,4.47,1,0,0,9.91,0,0
STU-04164,23,Male,Medium,88.58,66.82,0.395,6,3.16,1,0,0,4.19,1,0
STU-04165,22,Male,Medium,72.08,62.97,0.618,11,4.51,1,0,0,6.68,2,0
STU-04166,20,Female,Low,83.82,86.09,0.707,11,6.88,0,1,0,9.0,0,0
STU-04167,24,Male,Low,80.04,53.47,0.412,10,4.92,3,1,1,17.2,2,0
STU-04168,22,Female,Medium,84.68,71.01,0.619,8,3.59,1,1,0,8.09,1,0
STU-04169,23,Female,Medium,100.0,82.74,0.814,11,6.54,0,1,0,10.87,1,0
STU-04170,24,Female,Medium,96.35,92.92,0.803,11,6.02,2,1,0,1.9,0,0
STU-04171,20,Female,High,91.96,100.0,0.711,5,6.68,0,1,0,5.44,0,0
STU-04172,21,Male,Medium,90.85,74.39,0.741,10,5.68,3,1,0,5.92,2,0
STU-04173,22,Female,High,73.25,77.3,0.71,10,4.74,2,1,0,15.69,1,0
STU-04174,18,Female,Low,74.82,67.17,0.551,6,2.28,3,1,1,15.94,5,1
STU-04175,18,Male,Medium,65.14,65.26,0.611,9,4.79,1,0,0,2.57,4,0
STU-04176,18,Non-binary,Medium,68.03,70.39,0.65,8,2.0,3,0,1,4.37,1,0
STU-04177,20,Male,Medium,72.25,53.82,0.553,11,3.95,0,0,1,9.54,2,0
STU-04178,20,Male,High,82.93,76.08,0.712,8,4.04,0,1,0,6.42,1,0
STU-04179,17,Male,Medium,68.52,72.4,0.729,9,3.36,3,0,0,5.63,1,1
STU-04180,21,Female,High,82.82,67.91,0.665,10,5.47,0,1,1,5.17,0,0
STU-04181,20,Female,Medium,80.31,78.12,0.858,4,5.15,2,1,0,8.96,1,0
STU-04182,23,Female,Low,67.52,47.33,0.682,8,0.67,2,1,1,8.99,2,1
STU-04183,25,Female,Medium,98.78,83.35,0.803,11,5.54,0,0,0,4.73,1,0
STU-04184,21,Non-binary,Medium,67.43,80.79,0.708,4,3.56,0,0,1,5.24,1,1
STU-04185,19,Male,High,95.54,80.42,0.607,11,6.8,2,0,1,6.68,2,0
STU-04186,22,Non-binary,High,58.45,55.03,0.636,8,1.73,1,0,0,7.73,1,1
STU-04187,21,Male,Low,78.44,55.6,0.455,8,6.47,2,1,0,0.68,3,0
STU-04188,20,Male,Low,66.83,68.18,0.955,10,6.06,0,1,1,4.01,0,0
STU-04189,19,Male,Low,72.8,76.42,1.0,9,4.89,1,1,1,4.52,2,0
STU-04190,20,Male,Medium,100.0,82.44,0.771,10,5.18,1,0,0,6.45,0,0
STU-04191,20,Female,Low,76.18,64.13,0.438,10,2.74,0,1,0,8.86,0,0
STU-04192,22,Female,Medium,69.85,49.22,0.586,8,4.27,1,0,0,4.24,1,0
STU-04193,22,Male,Medium,87.36,78.18,1.0,7,4.83,1,1,0,6.13,0,0
STU-04194,24,Female,High,79.34,67.94,0.513,9,3.85,3,0,0,1.24,3,1
STU-04195,22,Male,Low,81.66,65.08,0.874,10,3.75,0,0,1,17.74,0,0
STU-04196,21,Female,Medium,71.94,85.7,0.603,10,4.97,2,0,1,2.3,0,0
STU-04197,20,Male,Low,70.48,48.02,0.323,7,3.24,2,1,1,22.99,0,0
STU-04198,18,Female,High,74.59,55.87,0.603,7,3.43,3,1,0,8.41,2,0
STU-04199,19,Female,Low,88.78,77.13,0.873,8,5.25,1,0,1,12.92,2,0
STU-04200,19,Male,Low,77.5,65.55,0.642,11,3.37,1,1,0,6.91,3,0
STU-04201,17,Female,Low,68.47,59.88,0.655,9,4.41,0,0,0,9.07,3,0
STU-04202,18,Non-binary,High,85.03,80.29,0.911,12,3.78,5,0,0,8.99,0,0
STU-04203,24,Female,Low,80.87,73.58,0.866,12,6.47,1,0,0,13.79,1,0
STU-04204,21,Female,Medium,88.31,67.65,0.594,8,4.92,0,0,1,9.89,2,1
STU-04205,20,Female,Medium,76.7,65.9,0.549,7,3.38,2,1,0,2.1,1,0
STU-04206,21,Male,Medium,81.15,74.45,0.854,9,6.01,2,1,0,1.57,3,0
STU-04207,17,Male,Low,84.64,74.5,0.782,11,5.66,2,0,0,3.09,1,0
STU-04208,21,Female,Low,68.9,70.1,0.76,6,2.87,0,0,1,6.99,4,0
STU-04209,23,Female,Medium,91.75,73.21,0.637,10,6.8,2,0,1,14.2,0,1
STU-04210,20,Male,Low,80.18,74.16,0.801,10,1.48,0,1,1,4.2,3,0
STU-04211,17,Male,Medium,69.89,78.05,0.627,6,5.48,1,0,1,2.09,1,0
STU-04212,20,Female,Medium,69.81,68.98,0.709,7,3.98,3,1,1,2.93,3,0
STU-04213,23,Female,Medium,80.91,72.81,0.727,10,6.15,2,0,0,23.96,2,0
STU-04214,21,Female,Low,73.95,65.34,0.662,12,6.26,2,1,1,13.4,1,0
STU-04215,18,Female,Medium,90.3,72.17,0.801,9,4.83,1,1,0,2.89,1,0
STU-04216,25,Male,Low,76.85,59.71,0.477,9,3.25,1,1,0,5.51,2,0
STU-04217,18,Non-binary,Medium,85.33,72.98,0.796,9,5.63,1,1,0,7.58,1,0
STU-04218,20,Non-binary,Low,70.67,70.63,0.697,9,2.62,3,0,1,9.86,2,0
STU-04219,18,Male,High,83.0,67.7,0.574,8,3.91,0,0,1,35.0,1,0
STU-04220,18,Female,Medium,96.47,80.55,0.622,9,4.55,1,0,0,7.01,1,0
STU-04221,20,Non-binary,Low,78.37,67.9,0.897,14,3.54,4,1,0,3.67,2,0
STU-04222,22,Female,Low,73.92,85.46,0.815,9,4.08,1,1,1,18.24,2,0
STU-04223,23,Female,Medium,72.5,77.03,0.707,6,5.38,3,1,1,25.9,1,0
STU-04224,20,Male,Low,79.79,77.57,0.617,10,5.32,2,1,1,6.34,3,0
STU-04225,18,Female,Low,95.5,87.24,0.969,13,5.95,1,1,0,10.29,3,0
STU-04226,22,Male,High,68.25,64.05,0.758,10,4.39,2,0,0,6.89,2,0
STU-04227,22,Non-binary,Medium,81.45,87.86,0.942,10,5.05,2,1,1,10.46,2,0
STU-04228,21,Male,Low,61.15,63.14,0.622,6,1.08,0,1,1,12.47,4,0
STU-04229,21,Male,Medium,77.49,71.75,0.794,8,3.4,2,1,0,8.91,3,0
STU-04230,20,Female,Low,82.89,59.84,0.501,8,5.48,1,0,0,16.75,4,1
STU-04231,21,Female,High,65.87,64.35,0.666,7,5.57,2,0,1,8.79,3,0
STU-04232,20,Male,Low,75.11,50.59,0.513,7,2.62,2,1,1,3.56,6,1
STU-04233,23,Male,Medium,85.2,73.41,0.75,12,6.6,0,0,0,15.78,2,0
STU-04234,25,Male,Medium,83.44,69.29,0.465,10,2.36,3,1,0,16.66,1,0
STU-04235,21,Female,Low,83.73,68.41,0.899,12,4.72,1,1,1,0.84,1,0
STU-04236,20,Female,Low,69.28,51.59,0.723,7,4.06,4,0,0,27.55,2,1
STU-04237,21,Female,Medium,85.19,82.93,0.663,8,4.37,1,1,1,3.27,2,0
STU-04238,19,Male,High,76.65,79.47,0.84,9,3.97,3,0,0,6.37,3,0
STU-04239,22,Male,Medium,89.85,95.03,0.728,10,5.35,2,0,0,5.42,0,0
STU-04240,21,Non-binary,Medium,56.58,78.77,0.775,8,4.91,1,1,0,3.97,1,0
STU-04241,20,Female,Medium,78.81,74.39,0.463,9,1.79,2,1,0,9.45,5,0
STU-04242,22,Male,High,84.34,87.47,0.806,12,5.35,2,1,0,2.44,0,0
STU-04243,21,Female,Medium,96.84,84.1,0.753,10,6.92,0,0,1,7.96,1,0
STU-04244,18,Female,Medium,82.95,70.54,0.832,11,4.62,1,0,0,13.12,0,0
STU-04245,21,Female,Medium,84.07,72.57,0.911,11,4.73,2,0,0,7.19,1,0
STU-04246,21,Male,Low,84.13,78.97,0.97,10,4.5,1,0,0,18.36,1,0
STU-04247,23,Female,High,97.03,100.0,1.0,12,9.17,0,0,0,2.38,0,0
STU-04248,22,Female,Low,75.8,80.25,0.788,8,6.82,1,0,1,5.31,2,0
STU-04249,20,Male,Low,64.57,65.66,0.698,6,3.52,3,1,1,3.61,1,0
STU-04250,20,Male,High,65.71,73.13,0.762,9,5.85,1,1,0,12.31,3,0
STU-04251,21,Female,Medium,89.31,82.62,0.657,6,4.18,1,0,0,7.53,0,0
STU-04252,21,Female,Low,82.46,70.88,0.834,11,4.96,2,0,1,5.59,0,0
STU-04253,22,Male,Low,77.18,76.81,0.831,7,3.45,3,1,0,13.37,2,0
STU-04254,21,Male,Medium,75.55,69.71,0.775,12,2.1,1,1,0,21.4,2,0
STU-04255,20,Male,High,85.24,67.55,0.394,8,3.08,1,0,0,10.27,2,0
STU-04256,23,Female,Low,82.31,76.52,0.8,12,4.47,0,1,0,14.87,1,0
STU-04257,19,Male,Low,85.28,79.29,0.89,10,6.08,0,1,1,0.67,3,0
STU-04258,26,Male,Medium,69.8,67.05,0.661,8,4.97,2,0,0,10.56,1,0
STU-04259,22,Female,High,63.84,70.49,0.633,10,3.53,3,0,0,31.75,3,0
STU-04260,18,Female,Low,69.95,75.39,0.572,9,2.39,1,1,1,10.49,0,0
STU-04261,21,Non-binary,High,68.39,69.06,0.508,8,2.58,3,0,0,10.79,1,0
STU-04262,22,Female,High,67.82,64.83,0.662,8,6.2,1,0,1,9.42,3,1
STU-04263,20,Male,Low,97.27,71.8,0.676,9,6.22,0,1,1,6.58,2,0
STU-04264,17,Male,High,58.31,62.2,0.591,12,5.31,1,1,0,5.77,2,0
STU-04265,18,Female,Medium,87.17,92.19,1.0,7,8.41,0,0,0,7.04,0,0
STU-04266,22,Male,Medium,91.98,77.17,0.6,7,3.94,1,0,0,10.08,2,0
STU-04267,17,Female,Medium,92.86,83.17,0.762,12,6.56,1,1,0,3.19,1,0
STU-04268,17,Male,High,86.3,74.93,0.935,12,4.41,3,0,0,6.99,2,0
STU-04269,22,Male,Medium,96.52,77.23,0.714,8,6.88,2,0,1,14.65,1,0
STU-04270,20,Male,Medium,100.0,74.21,0.733,7,6.81,1,1,0,7.07,2,0
STU-04271,19,Female,High,79.93,76.12,0.721,11,1.74,0,1,0,5.64,2,0
STU-04272,19,Male,Medium,86.92,71.55,0.787,8,5.79,1,0,0,10.03,2,0
STU-04273,17,Male,High,97.28,96.18,0.67,9,4.12,1,0,0,1.7,1,0
STU-04274,22,Male,High,73.77,71.08,0.674,9,3.8,0,1,0,6.53,2,0
STU-04275,19,Male,Low,77.31,68.86,0.685,7,3.55,0,0,1,2.97,2,0
STU-04276,19,Female,Low,73.12,65.49,0.53,10,5.06,1,1,1,8.57,2,0
STU-04277,21,Male,Medium,87.07,80.5,0.821,10,4.39,0,0,1,5.0,1,0
STU-04278,20,Female,High,62.37,81.6,0.884,7,2.64,4,1,1,10.23,0,0
STU-04279,19,Female,Low,95.8,67.79,0.724,9,4.3,3,0,0,6.64,0,0
STU-04280,17,Male,Medium,87.87,79.96,0.989,13,5.62,0,0,0,11.22,1,0
STU-04281,21,Male,Low,86.49,58.03,0.533,8,4.97,2,1,0,7.95,1,0
STU-04282,21,Non-binary,Medium,56.0,74.11,0.784,9,5.5,3,0,0,2.78,0,0
STU-04283,19,Female,Medium,70.56,67.79,0.727,9,5.02,0,0,1,3.03,2,0
STU-04284,18,Female,Low,96.4,63.52,0.604,7,5.89,3,1,1,2.22,3,0
STU-04285,21,Male,High,81.3,63.02,0.764,11,5.94,0,0,1,9.22,4,0
STU-04286,22,Female,Low,61.04,69.64,0.72,10,5.0,1,1,1,5.47,0,0
STU-04287,21,Male,High,85.69,61.23,0.468,12,5.6,2,0,0,5.7,4,0
STU-04288,24,Male,Low,87.47,76.97,0.839,6,8.93,0,0,0,13.46,1,0
STU-04289,22,Female,High,89.1,75.23,0.674,4,6.09,4,1,1,15.06,1,0
STU-04290,20,Female,Medium,80.35,71.62,0.664,10,4.94,1,1,1,8.02,1,0
STU-04291,22,Female,Low,92.49,69.86,0.658,9,4.42,0,0,1,2.76,2,0
STU-04292,21,Male,Low,72.28,57.36,0.667,6,4.62,1,0,0,8.19,5,0
STU-04293,21,Male,Low,85.94,68.58,0.806,10,6.86,1,1,1,16.35,0,0
STU-04294,23,Female,Medium,83.49,80.79,0.763,9,3.29,3,0,0,4.02,2,0
STU-04295,19,Female,High,81.79,73.08,0.689,7,6.45,0,1,0,13.59,1,0
STU-04296,21,Female,Medium,77.83,76.57,0.5,8,3.31,0,0,0,15.35,1,0
STU-04297,23,Female,Medium,78.22,70.12,0.605,10,3.93,1,0,1,17.06,1,0
STU-04298,21,Male,Medium,82.35,80.64,0.668,9,5.37,2,1,1,8.67,2,0
STU-04299,20,Male,Medium,78.78,76.96,0.787,10,4.12,1,0,0,10.17,0,0
STU-04300,17,Female,Medium,90.06,72.82,0.7,10,5.74,2,1,0,4.3,0,0
STU-04301,17,Male,Medium,76.1,61.99,0.51,5,2.24,1,0,0,4.73,0,0
STU-04302,25,Female,Medium,99.25,92.2,0.9,11,7.37,3,0,0,6.6,3,0
STU-04303,21,Female,High,76.86,65.51,0.642,9,4.59,0,1,0,0.88,2,0
STU-04304,19,Male,Medium,92.12,84.23,0.508,8,4.56,2,1,1,2.29,1,0
STU-04305,21,Female,Low,90.6,76.0,0.874,9,6.06,2,1,1,10.13,0,0
STU-04306,19,Female,Low,81.82,66.85,0.783,8,4.96,1,1,1,15.83,2,0
STU-04307,20,Male,Medium,82.84,79.06,0.739,9,5.51,1,0,0,4.8,2,0
STU-04308,19,Male,Medium,73.98,84.19,0.854,11,4.57,2,0,0,1.94,1,0
STU-04309,18,Female,High,77.56,80.23,0.739,12,4.25,2,0,0,9.13,1,0
STU-04310,17,Male,Medium,84.42,76.81,0.555,11,1.9,1,0,0,5.27,2,0
STU-04311,17,Female,Medium,81.5,90.34,1.0,7,7.58,0,0,0,6.13,3,0
STU-04312,23,Male,Medium,95.01,63.86,0.725,8,3.77,1,0,0,6.36,2,0
STU-04313,18,Female,Low,75.0,57.08,0.689,10,6.64,1,1,0,4.21,3,0
STU-04314,22,Male,High,78.92,69.98,0.654,11,4.11,2,0,0,3.29,1,0
STU-04315,23,Female,Low,61.69,76.0,0.876,7,6.08,1,1,0,23.0,2,0
STU-04316,21,Male,Medium,89.08,87.19,0.674,10,6.42,0,0,1,12.91,1,0
STU-04317,20,Male,High,89.34,62.47,0.594,7,6.07,2,1,1,11.99,2,0
STU-04318,21,Female,Medium,92.75,75.16,0.822,11,5.67,1,1,1,0.31,2,0
STU-04319,20,Male,High,94.62,68.93,0.604,8,3.32,1,1,1,2.97,0,0
STU-04320,23,Female,Medium,90.68,78.12,0.869,10,5.41,2,0,1,11.39,1,0
STU-04321,24,Male,High,92.39,90.12,0.9,8,5.4,2,1,0,1.91,1,0
STU-04322,24,Female,Medium,88.71,87.34,0.865,7,5.42,2,0,0,7.16,2,0
STU-04323,17,Female,Medium,90.41,81.07,0.699,15,3.38,1,0,0,7.37,2,0
STU-04324,20,Male,Low,59.74,56.62,0.621,8,3.07,2,0,0,4.99,1,0
STU-04325,21,Female,Low,67.9,63.84,0.867,13,0.54,2,1,0,9.38,2,0
STU-04326,21,Male,Medium,68.1,74.52,0.749,11,3.84,0,1,0,4.37,1,0
STU-04327,17,Male,Low,93.97,100.0,1.0,8,6.4,0,1,0,4.37,1,0
STU-04328,17,Female,Medium,73.39,58.37,0.672,9,3.16,2,0,0,2.7,4,0
STU-04329,23,Female,High,76.4,89.31,0.719,7,4.16,2,0,0,17.14,0,0
STU-04330,19,Male,High,83.32,79.19,0.753,9,5.19,1,1,0,3.12,0,0
STU-04331,17,Male,Low,66.32,72.24,0.689,5,5.41,0,1,1,4.72,5,0
STU-04332,18,Female,High,87.44,80.57,0.526,6,5.89,1,0,0,6.68,1,0
STU-04333,21,Female,Low,56.57,73.39,0.813,7,4.37,3,1,1,5.3,1,0
STU-04334,19,Male,Medium,69.05,71.44,0.589,7,3.75,0,1,0,17.26,4,0
STU-04335,21,Male,High,85.44,71.27,0.781,10,5.64,0,0,0,13.36,2,0
STU-04336,18,Male,Low,66.34,68.55,0.585,6,6.18,2,0,0,6.47,1,0
STU-04337,17,Female,Low,94.29,88.73,1.0,11,6.95,0,1,1,6.46,2,0
STU-04338,23,Male,Low,80.51,70.85,0.663,11,4.91,0,1,0,3.75,1,0
STU-04339,21,Male,Medium,94.45,59.6,0.829,11,7.2,1,0,0,0.63,0,0
STU-04340,20,Female,High,87.19,77.45,0.733,9,5.14,1,1,1,1.85,3,0
STU-04341,19,Female,Low,79.87,71.52,0.695,10,3.42,2,1,1,16.84,1,0
STU-04342,24,Female,Low,69.04,64.89,0.832,6,5.21,2,1,1,10.23,3,0
STU-04343,22,Male,Medium,92.22,74.31,0.616,11,5.16,0,0,0,4.43,0,0
STU-04344,23,Female,Low,84.85,86.16,0.835,8,4.99,3,0,1,9.25,2,0
STU-04345,19,Male,Medium,100.0,59.27,0.66,13,6.17,2,1,0,27.47,3,0
STU-04346,21,Male,High,92.36,82.02,0.842,12,3.11,0,0,0,11.1,0,0
STU-04347,21,Female,Medium,77.63,73.34,0.723,10,3.85,1,0,1,2.6,2,0
STU-04348,19,Male,High,86.43,99.19,0.931,11,4.44,0,0,0,5.91,1,0
STU-04349,20,Male,Medium,86.64,76.44,0.846,10,4.32,0,1,1,9.53,2,0
STU-04350,19,Female,High,96.04,87.31,0.86,9,5.66,1,0,0,15.7,2,0
STU-04351,21,Male,Low,94.54,78.83,0.881,9,4.6,1,0,1,7.15,3,0
STU-04352,18,Male,Low,78.22,70.69,0.742,12,7.04,2,0,1,6.06,1,0
STU-04353,22,Female,Medium,68.63,85.57,0.902,9,5.41,1,0,0,4.37,0,0
STU-04354,21,Male,Low,59.61,49.7,0.648,6,2.44,1,0,1,2.05,1,0
STU-04355,20,Male,High,70.71,64.02,0.599,9,1.46,2,1,1,11.85,1,0
STU-04356,21,Female,Medium,75.49,78.78,0.898,10,4.25,1,1,0,5.86,1,0
STU-04357,20,Non-binary,High,99.8,87.22,0.82,10,5.45,2,0,1,1.99,0,0
STU-04358,19,Male,Medium,98.71,79.55,0.604,8,4.28,1,1,0,3.85,2,0
STU-04359,22,Male,Medium,92.56,78.72,0.725,11,8.84,2,0,0,8.29,3,0
STU-04360,22,Female,Medium,95.53,90.0,0.776,12,3.27,1,1,0,7.28,2,0
STU-04361,19,Female,Low,72.22,71.72,0.749,9,4.52,4,1,1,10.67,5,0
STU-04362,19,Female,Medium,65.33,59.23,0.561,8,3.35,3,0,0,4.67,3,0
STU-04363,20,Male,Medium,70.93,71.42,0.716,7,3.94,1,1,0,6.65,3,0
STU-04364,19,Male,High,60.87,65.47,0.771,9,1.29,2,0,0,1.59,0,0
STU-04365,24,Male,Medium,69.75,73.18,0.895,8,4.74,1,0,0,4.14,1,0
STU-04366,21,Female,Low,74.43,64.72,0.678,6,4.57,1,0,1,13.53,5,0
STU-04367,21,Male,Medium,83.83,63.16,0.759,11,6.0,1,0,0,8.01,4,0
STU-04368,19,Male,Medium,83.49,81.8,0.77,8,5.7,1,1,0,5.41,1,0
STU-04369,22,Male,Low,72.41,72.44,0.522,5,5.44,0,0,0,11.56,1,0
STU-04370,19,Male,Medium,88.26,91.52,0.734,12,2.26,0,0,0,8.73,1,0
STU-04371,19,Male,Low,72.63,53.9,0.525,5,3.42,2,1,0,14.18,3,0
STU-04372,22,Female,Low,80.11,69.95,0.784,9,8.42,3,0,0,2.49,0,0
